id,currency,symbol,name,logo_url,status,price,price_date,price_timestamp,circulating_supply,max_supply,market_cap,num_exchanges,num_pairs,num_pairs_unmapped,first_candle,first_trade,first_order_book,rank,rank_delta,high,high_timestamp,1d.volume,1d.price_change,1d.price_change_pct,1d.volume_change,1d.volume_change_pct,1d.market_cap_change,1d.market_cap_change_pct,first_priced_at
INSTAR,INSTAR,INSTAR,Insights Network,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/instar.jpg,active,0.03338886,2020-12-06T00:00:00Z,2020-12-06T17:07:00Z,210835683,300000000.0,7039563,4,6,0,2018-03-01T00:00:00Z,2018-03-01T00:00:00Z,2019-06-05T00:00:00Z,375,7,0.14699449,2018-03-04T00:00:00Z,130.84,0.00202106,0.0644,91.43,2.3199,426111.67,0.0644,
CMT,CMT,CMT,CyberMiles,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/cmt.png,active,0.00872939,2020-12-06T00:00:00Z,2020-12-06T20:49:00Z,800000000,1000000000.0,6983514,21,57,0,2017-12-05T00:00:00Z,2017-12-05T00:00:00Z,2018-08-29T00:00:00Z,376,-1,0.573643,2018-01-07T00:00:00Z,659794.81,1.545e-05,0.0018,102990.25,0.185,12356.94,0.0018,
LOC,LOC,LOC,LockTrip,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/loc.png,active,0.41793643,2020-12-06T00:00:00Z,2020-12-06T19:47:00Z,16510837,18585933.0,6900480,9,14,0,2017-12-15T00:00:00Z,2017-12-15T00:00:00Z,2019-06-04T00:00:00Z,377,1,3.63759186,2018-01-09T00:00:00Z,640.84,0.00646165,0.0157,239.68,0.5975,106687.29,0.0157,
ACT,ACT,ACT,Achain,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/act.png,active,0.00798533,2020-12-06T00:00:00Z,2020-12-06T20:48:00Z,857440445,1000000000.0,6846947,14,28,0,2017-12-19T00:00:00Z,2018-02-24T00:00:00Z,2019-02-14T00:00:00Z,378,8,1.39146158,2018-01-09T00:00:00Z,2496275.94,0.00047038,0.0626,-16242.08,-0.0065,403325.05,0.0626,
MAN,MAN,MAN,Matrix AI Network,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/man.png,active,0.04528267,2020-12-06T00:00:00Z,2020-12-06T20:49:00Z,150000000,250000000.0,6792401,14,27,0,2018-01-20T00:00:00Z,2018-01-20T00:00:00Z,2018-09-07T00:00:00Z,379,9,1.79853889,2018-01-22T00:00:00Z,542749.21,0.00287069,0.0677,6156.39,0.0115,430603.57,0.0677,
CHT2,CHT2,CHT,CoinHe Token,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/CHT2.jpg,active,0.10246926,2020-12-06T00:00:00Z,2020-12-06T20:48:00Z,66257948,200000000.0,6789403,2,3,0,2020-03-04T00:00:00Z,2020-04-08T00:00:00Z,2020-03-11T00:00:00Z,380,5,0.18994842,2020-11-24T00:00:00Z,121821.34,0.00483444,0.0495,7655.41,0.0671,320319.91,0.0495,
SWFTC,SWFTC,SWFTC,SwftCoin,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/swftc.png,active,0.0010379,2020-12-06T00:00:00Z,2020-12-06T20:50:00Z,6504999999,10000000000.0,6751539,16,31,0,2017-12-18T00:00:00Z,2017-12-18T00:00:00Z,2019-02-14T00:00:00Z,381,-14,0.08748828,2018-01-10T00:00:00Z,4141013.1,-6.943e-05,-0.0627,240909.89,0.0618,-451626.25,-0.0627,
SNTVT,SNTVT,SNTVT,Sentivate,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/sntvt.jpg,active,0.0027917,2020-12-06T00:00:00Z,2020-12-06T20:49:00Z,2413888269,4200000000.0,6738856,9,17,0,2019-04-22T00:00:00Z,2019-04-22T00:00:00Z,2020-01-07T00:00:00Z,382,14,0.00994057,2020-09-01T00:00:00Z,210854.17,0.00026844,0.1064,2930.43,0.0141,647972.1,0.1064,
XIO,XIO,XIO,XIO,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/XIO.png,active,0.32314661,2020-12-06T00:00:00Z,2020-12-06T20:49:00Z,20507146,100000000.0,6626815,9,18,0,2019-11-10T00:00:00Z,2019-11-10T00:00:00Z,2020-04-09T00:00:00Z,383,17,0.84667834,2020-08-10T00:00:00Z,347210.47,0.03933916,0.1386,-14407.41,-0.0398,806733.92,0.1386,
TOMOE,TOMOE,TOMOE,TomoChain ERC-20,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/TOMOE.jpeg,active,0.7145189,2020-12-06T00:00:00Z,2020-12-06T20:49:00Z,9247049,9247049.0,6607191,3,9,0,2020-09-24T00:00:00Z,,2020-10-08T00:00:00Z,384,-7,1.12797783,2020-09-30T00:00:00Z,175719.17,-0.02836272,-0.0382,16583.82,0.1042,-264436.35,-0.0385,
XMX,XMX,XMX,XMAX,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/xmx.jpg,active,0.00024212,2020-12-06T00:00:00Z,2020-12-06T20:46:00Z,27000000000,30000000000.0,6537310,11,21,0,2018-06-20T00:00:00Z,2018-06-20T00:00:00Z,2019-02-15T00:00:00Z,385,2,0.00619375,2019-06-27T00:00:00Z,165099.2,4.83e-06,0.0203,20768.41,0.1439,130338.96,0.0203,
BIX,BIX,BIX,Bibox Token,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/bix.png,active,0.05714097,2020-12-06T00:00:00Z,2020-12-06T20:49:00Z,114399166,267941449.0,6536880,7,42,0,2017-11-26T00:00:00Z,,2019-02-15T00:00:00Z,386,9,3.38298566,2018-01-07T00:00:00Z,23122539.7,0.00362772,0.0678,233474.53,0.0102,415008.69,0.0678,
CSC,CSC,CSC,CasinoCoin,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/CSC.png,active,0.00016178,2020-12-06T00:00:00Z,2020-12-06T20:49:00Z,39999552345,,6471270,6,19,3,2019-06-05T00:00:00Z,,2020-01-07T00:00:00Z,387,-6,0.00139025,2020-01-05T00:00:00Z,9271.59,-3.83e-06,-0.0231,-4192.45,-0.3114,-153013.29,-0.0231,
LET,LET,LET,LinkEye,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/let.jpg,active,0.01023935,2020-12-06T00:00:00Z,2020-12-06T20:49:00Z,624044958,1000000000.0,6389817,7,19,0,2018-12-17T00:00:00Z,,2019-02-14T00:00:00Z,388,3,0.01449549,2020-09-24T00:00:00Z,1710028.0,0.00017257,0.0171,-464641.32,-0.2137,107690.68,0.0171,
DOUGH,DOUGH,DOUGH,PieDAO DOUGH v2,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/DOUGH.jpeg,active,0.88858323,2020-12-06T00:00:00Z,2020-12-06T20:49:00Z,7168247,72800522.0,6369584,3,6,0,2020-10-04T00:00:00Z,,2020-10-10T00:00:00Z,389,-13,2.14225219,2020-10-10T00:00:00Z,139963.57,-0.07724502,-0.08,-51856.1,-0.2703,-547001.36,-0.0791,
EVX,EVX,EVX,Everex,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/evx.svg,active,0.29216257,2020-12-06T00:00:00Z,2020-12-06T20:50:00Z,21800000,25000000.0,6369144,20,38,0,2017-07-17T00:00:00Z,2017-07-17T00:00:00Z,2018-08-29T00:00:00Z,390,2,5.98142147,2018-01-07T00:00:00Z,351253.11,0.00421463,0.0146,-536758.65,-0.6044,91879.02,0.0146,
MHC,MHC,MHC,#MetaHash,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/MHC.png,active,0.0026874,2020-12-06T00:00:00Z,2020-12-06T19:35:00Z,2352169447,9200000000.0,6321213,5,17,0,2019-02-16T00:00:00Z,,2019-05-10T00:00:00Z,391,-12,0.0984699,2019-03-30T00:00:00Z,402524.36,-0.00016742,-0.0586,-197809.68,-0.3295,-388275.12,-0.0579,
DERO,DERO,DERO,Dero,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/DERO.png,active,0.61819494,2020-12-06T00:00:00Z,2020-12-06T20:49:00Z,10211158,18400000.0,6312486,14,24,0,2017-07-09T00:00:00Z,,2019-05-22T00:00:00Z,392,5,1.44456129,2019-07-11T00:00:00Z,596460.63,0.02307716,0.0388,-148781.24,-0.1996,237041.3,0.039,
HUNT,HUNT,HUNT,HUNT Token,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/HUNT.png,active,0.05747755,2020-12-06T00:00:00Z,2020-12-06T20:49:00Z,109257944,210129104.0,6279879,5,7,0,2020-03-19T00:00:00Z,2020-03-26T00:00:00Z,2020-03-20T00:00:00Z,393,0,0.11313616,2020-09-15T00:00:00Z,3528695.68,0.00034975,0.0061,1827483.96,1.0742,38212.87,0.0061,
BRD,BRD,BRD,Bread,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/brd.svg,active,0.08481797,2020-12-06T00:00:00Z,2020-12-06T20:50:00Z,73125373,88862718.0,6202345,9,15,0,2017-12-24T00:00:00Z,2017-12-24T00:00:00Z,2018-08-29T00:00:00Z,394,14,3.23736192,2018-01-07T00:00:00Z,1512372.17,0.00770267,0.0999,1122260.3,2.8768,563260.3,0.0999,
JRT,JRT,JRT,Jarvis Reward Token,,active,0.06913176,2020-12-06T00:00:00Z,2020-12-06T20:49:00Z,87978026,225861521.0,6082076,10,21,0,2020-04-09T00:00:00Z,2020-09-02T00:00:00Z,2020-04-09T00:00:00Z,395,3,0.26303669,2020-08-13T00:00:00Z,572291.7,0.00045279,0.0066,-71199.48,-0.1106,39842.02,0.0066,
XDB,XDB,XDB,DigitalBits,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/XDB.jpg,active,0.01738108,2020-12-06T00:00:00Z,2020-12-06T20:49:00Z,344265512,1500000000.0,5983705,10,19,0,2019-06-19T00:00:00Z,2019-08-14T00:00:00Z,2020-01-07T00:00:00Z,396,-13,0.03755537,2020-02-19T00:00:00Z,724434.03,-0.00175977,-0.0919,-13322.8,-0.0181,-605829.14,-0.0919,
GVT,GVT,GVT,Genesis Vision,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/gvt.svg,active,1.34730097,2020-12-06T00:00:00Z,2020-12-06T20:49:00Z,4436644,4436644.0,5977495,18,33,0,2017-11-16T00:00:00Z,2017-11-16T00:00:00Z,2018-08-29T00:00:00Z,397,-3,38.88334249,2018-03-08T00:00:00Z,107375.49,-0.05494072,-0.0392,-106561.92,-0.4981,-243752.42,-0.0392,
FRM,FRM,FRM,Ferrum Network,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/FRM.png,active,0.0515152,2020-12-06T00:00:00Z,2020-12-06T20:47:00Z,115531410,331718749.0,5951624,10,21,0,2017-07-09T00:00:00Z,2019-08-26T00:00:00Z,2019-08-05T00:00:00Z,398,13,0.09650102,2020-09-01T00:00:00Z,707232.22,0.00330062,0.0685,96813.65,0.1586,381325.48,0.0685,
XDN,XDN,XDN,DigitalNote,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/xdn.svg,active,0.00115131,2020-12-06T00:00:00Z,2020-12-06T20:45:00Z,5089884687,6999999982.0,5860028,6,9,0,2014-06-21T00:00:00Z,2014-07-15T00:00:00Z,2018-09-12T00:00:00Z,399,-9,0.08571086,2018-01-06T00:00:00Z,54121.46,-8.859e-05,-0.0715,24424.54,0.8225,-450758.38,-0.0714,
PART,PART,PART,Particl,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/part.svg,active,0.59617653,2020-12-06T00:00:00Z,2020-12-06T14:32:00Z,9728718,,5800033,12,17,0,2017-07-20T00:00:00Z,2017-11-22T00:00:00Z,2018-09-12T00:00:00Z,400,-35,48.30414601,2018-01-14T00:00:00Z,634.12,-0.15292834,-0.2041,-201.61,-0.2412,-1487443.93,-0.2041,
UTNP,UTNP,UTNP,Universa Token,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/utnp.jpg,active,0.00181684,2020-12-06T00:00:00Z,2020-12-06T20:49:00Z,3157976430,4997891952.0,5737527,8,17,0,2018-02-21T00:00:00Z,2018-02-21T00:00:00Z,2018-09-07T00:00:00Z,401,17,0.04266505,2018-02-27T00:00:00Z,2233.1,0.00011014,0.0645,158.46,0.0764,347818.58,0.0645,
PRO,PRO,PRO,Propy,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/pro.svg,active,0.09815508,2020-12-06T00:00:00Z,2020-12-06T20:50:00Z,57896591,100000000.0,5682845,10,23,0,2017-07-10T00:00:00Z,2017-07-10T00:00:00Z,2018-09-12T00:00:00Z,402,13,5.14444702,2018-01-09T00:00:00Z,69916.75,0.00410016,0.0436,-101145.29,-0.5913,237385.41,0.0436,
1337,1337,1337,Elite,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/1337.png,active,0.0001919,2020-12-06T00:00:00Z,2020-12-06T20:49:00Z,29516112012,,5664216,7,26,0,2019-06-10T00:00:00Z,,2020-01-07T00:00:00Z,403,2,0.00019413,2020-12-03T00:00:00Z,683.4,-5.4e-07,-0.0028,,,-15733.56,-0.0028,
BPT,BPT,BPT,Blockport,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/bpt.jpg,active,0.09636566,2020-12-06T00:00:00Z,2020-12-06T20:49:00Z,57904773,69434800.0,5580032,10,21,0,2018-01-24T00:00:00Z,2018-01-24T00:00:00Z,2019-07-26T00:00:00Z,404,8,0.75309676,2018-02-20T00:00:00Z,82393.99,0.00027356,0.0028,10831.04,0.1513,15840.29,0.0028,
MITX,MITX,MITX,Morpheus Labs,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/mitx.png,active,0.01324963,2020-12-06T00:00:00Z,2020-12-06T20:50:00Z,420999999,1000000000.0,5578096,11,19,0,2018-05-03T00:00:00Z,2018-05-03T00:00:00Z,2019-05-10T00:00:00Z,405,2,0.08066507,2018-05-04T00:00:00Z,972974.57,-0.0001789,-0.0133,-60084.18,-0.0582,-75316.47,-0.0133,
CNNS,CNNS,CNNS,CNNS,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/CNNS.png,active,0.00315266,2020-12-06T00:00:00Z,2020-12-06T20:50:00Z,1759209000,10000000000.0,5546181,9,16,0,2019-04-21T00:00:00Z,2019-04-24T00:00:00Z,2019-07-19T00:00:00Z,406,7,0.01613883,2019-07-15T00:00:00Z,346602.06,-4e-07,-0.0001,30427.88,0.0962,-702.12,-0.0001,
MOC,MOC,MOC,Mossland,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/moc.png,active,0.020113,2020-12-06T00:00:00Z,2020-12-06T20:48:00Z,275448014,500000000.0,5540085,5,9,0,2018-11-01T00:00:00Z,2018-11-02T00:00:00Z,2019-01-07T00:00:00Z,407,15,0.1068808,2019-02-23T00:00:00Z,2065781.67,0.00083025,0.0431,416033.25,0.2522,228689.8,0.0431,
POA,POA,POA,POA Network,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/poa.png,active,0.0195741,2020-12-06T00:00:00Z,2020-12-06T20:42:00Z,282198909,,5523789,7,18,0,2018-02-28T00:00:00Z,2018-02-28T00:00:00Z,2018-08-29T00:00:00Z,408,1,0.83929837,2018-05-09T00:00:00Z,143421.59,-0.00040964,-0.0205,-19896.56,-0.1218,-114951.78,-0.0204,
TROYTRADE,TROYTRADE,TROY,Troy,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/TROYTRADE.jpg,active,0.00287854,2020-12-06T00:00:00Z,2020-12-06T20:43:00Z,1900000000,10000000000.0,5469221,2,4,0,2019-12-05T00:00:00Z,2019-12-05T00:00:00Z,2019-12-05T00:00:00Z,409,-7,0.00892334,2020-08-10T00:00:00Z,833109.8,-0.0001666,-0.0547,278881.6,0.5032,-316546.31,-0.0547,
EOSDT,EOSDT,EOSDT,EOSDT,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/EQUILIBRIUMEOSDT.png,active,1.00192579,2020-12-06T00:00:00Z,2020-12-06T08:50:00Z,5392292,5392292.0,5402676,6,16,1,2019-04-25T00:00:00Z,2019-04-25T00:00:00Z,2019-10-18T00:00:00Z,410,10,1.06218408,2019-04-30T00:00:00Z,15638.22,0.00870587,0.0088,-15180.25,-0.4926,46944.59,0.0088,
ZANO,ZANO,ZANO,Zano,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/ZANO.jpg,active,0.43381838,2020-12-06T00:00:00Z,2020-12-06T20:50:00Z,12440599,18400000.0,5396960,7,9,0,2019-05-10T00:00:00Z,2019-05-10T00:00:00Z,2020-01-07T00:00:00Z,411,6,5.01537568,2019-05-11T00:00:00Z,24592.86,-0.00188968,-0.0043,-21077.07,-0.4615,-22895.72,-0.0042,
EFX,EFX,EFX,Effect.AI,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/EFX.png,active,0.02609874,2020-12-06T00:00:00Z,2020-12-06T20:49:00Z,206668526,650000000.0,5393788,5,6,0,2019-05-27T00:00:00Z,2019-05-27T00:00:00Z,2020-04-13T00:00:00Z,412,9,0.11249442,2020-09-04T00:00:00Z,30655.78,0.00021504,0.0083,6108.97,0.2489,44442.62,0.0083,
EDR,EDR,EDR,Endor,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/edr.svg,active,0.00750395,2020-12-06T00:00:00Z,2020-12-06T20:47:00Z,710759946,1500000000.0,5333507,21,35,0,2018-05-30T00:00:00Z,2018-05-30T00:00:00Z,2018-09-25T00:00:00Z,413,228,0.27993925,2018-06-01T00:00:00Z,522790.94,0.00566366,3.0776,-530328.11,-0.5036,4025501.29,3.0776,
UDOO,UDOO,UDOO,Howdoo,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/udoo.jpg,active,0.01959854,2020-12-06T00:00:00Z,2020-12-06T20:49:00Z,271804226,888888888.0,5326965,6,9,0,2019-03-14T00:00:00Z,2019-04-01T00:00:00Z,2019-03-14T00:00:00Z,414,-13,0.1745008,2019-09-20T00:00:00Z,241370.05,-0.00174558,-0.0818,20823.06,0.0944,-474455.52,-0.0818,
PMA,PMA,PMA,PumaPay,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/pma.png,active,0.00019868,2020-12-06T00:00:00Z,2020-12-06T20:43:00Z,26476422231,78042956829.0,5260338,15,31,0,2018-06-22T00:00:00Z,2018-06-22T00:00:00Z,2018-10-24T00:00:00Z,415,22,0.00821083,2018-06-28T00:00:00Z,8857.73,1.561e-05,0.0853,-9258.75,-0.5111,413362.2,0.0853,
DCN,DCN,DCN,Dentacoin,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/dcn.svg,active,5.95e-06,2020-12-06T00:00:00Z,2020-12-06T20:51:00Z,880024076880,8000000000000.0,5239079,23,52,0,2017-09-29T00:00:00Z,2017-09-29T00:00:00Z,2019-02-20T00:00:00Z,416,-12,0.00383962,2018-01-10T00:00:00Z,210833.8,-5.5e-07,-0.084,-73344.54,-0.2581,-480379.56,-0.084,
POLIS,POLIS,POLIS,Polis,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/POLIS.png,active,0.42119268,2020-12-06T00:00:00Z,2020-12-06T20:50:00Z,12434538,25000000.0,5237336,9,30,0,2019-06-07T00:00:00Z,,2019-06-07T00:00:00Z,417,-3,1.72483398,2019-11-28T00:00:00Z,6526.93,-0.01821919,-0.0415,764.05,0.1326,-223065.16,-0.0409,
HPB,HPB,HPB,High Performance Blockchain,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/hpb.jpg,active,0.13708988,2020-12-06T00:00:00Z,2020-12-06T20:50:00Z,38022632,100000000.0,5212518,10,20,0,2017-12-14T00:00:00Z,2018-05-11T00:00:00Z,2019-02-14T00:00:00Z,418,-12,12.87974857,2018-01-13T00:00:00Z,1652626.33,-0.01172182,-0.0788,368565.43,0.287,-445694.59,-0.0788,
DGX,DGX,DGX,Digix Gold,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/dgx.svg,active,52.99387944,2020-12-06T00:00:00Z,2020-12-06T01:01:00Z,97181,100300.0,5150015,17,30,0,2018-07-14T00:00:00Z,2018-07-14T00:00:00Z,2018-09-07T00:00:00Z,419,7,67.40509255,2018-08-30T00:00:00Z,3513.94,0.34035447,0.0065,-1150.44,-0.2466,33076.1,0.0065,
SNGLS,SNGLS,SNGLS,SingularDTV,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/sngls.svg,active,0.00576141,2020-12-06T00:00:00Z,2020-12-06T20:50:00Z,890000000,1000000000.0,5127656,13,28,0,2017-05-10T00:00:00Z,2017-05-10T00:00:00Z,2018-08-29T00:00:00Z,420,3,0.42272571,2018-01-14T00:00:00Z,120469.36,-0.00019014,-0.0319,80990.91,2.0515,-169221.36,-0.0319,
WPR,WPR,WPR,WePower,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/wpr.png,active,0.00840042,2020-12-06T00:00:00Z,2020-12-06T20:49:00Z,608821561,745248183.0,5114359,16,35,0,2018-02-08T00:00:00Z,2018-02-08T00:00:00Z,2018-08-29T00:00:00Z,421,6,0.20972655,2018-03-04T00:00:00Z,305924.2,3.093e-05,0.0037,158751.24,1.0787,18832.95,0.0037,
HYC,HYC,HYC,HYCON,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/hyc.png,active,0.0021966,2020-12-06T00:00:00Z,2020-12-06T20:50:00Z,2301023271,2930063288.0,5054428,3,7,0,2018-09-06T00:00:00Z,2019-07-04T00:00:00Z,2019-02-14T00:00:00Z,422,2,0.05028036,2018-11-12T00:00:00Z,619245.34,-0.0001027,-0.0447,18387.77,0.0306,-236216.85,-0.0446,
WABI,WABI,WABI,Tael,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/WABI.png,active,0.08545545,2020-12-06T00:00:00Z,2020-12-06T20:50:00Z,59096689,100000000.0,5050134,14,25,0,2017-12-12T00:00:00Z,2017-12-12T00:00:00Z,2018-08-29T00:00:00Z,423,2,5.15147549,2018-01-10T00:00:00Z,300102.27,-0.00295179,-0.0334,-108057.11,-0.2647,-174441.02,-0.0334,
CVNT,CVNT,CVNT,Content Value Network,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/cvnt.png,active,0.00795946,2020-12-06T00:00:00Z,2020-12-06T20:50:00Z,632524282,1000000000.0,5034549,9,14,0,2018-12-26T00:00:00Z,,2019-02-15T00:00:00Z,424,-5,0.03602305,2019-08-10T00:00:00Z,502240.62,-0.00052338,-0.0617,-105053.96,-0.173,-331050.12,-0.0617,
TRUE,TRUE,TRUE,TrueChain,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/true.png,active,0.21166493,2020-12-06T00:00:00Z,2020-12-06T20:37:00Z,23661890,100000000.0,5008392,12,23,0,2018-03-08T00:00:00Z,2018-03-08T00:00:00Z,2019-02-14T00:00:00Z,425,4,3.45973627,2018-05-16T00:00:00Z,2660520.14,-0.00155959,-0.0073,-1136662.48,-0.2993,-36902.85,-0.0073,
CDT,CDT,CDT,Blox,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/cdt.jpg,active,0.00741711,2020-12-06T00:00:00Z,2020-12-06T20:50:00Z,674579184,1000000000.0,5003431,14,26,0,2017-09-01T00:00:00Z,2017-09-01T00:00:00Z,2018-08-29T00:00:00Z,426,10,0.27647291,2018-01-06T00:00:00Z,100696.72,0.00021726,0.0302,-46642.62,-0.3166,146561.98,0.0302,
TOP2,TOP2,TOP,Top Network,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/top.jpg,active,0.0012109,2020-12-06T00:00:00Z,2020-12-06T20:48:00Z,4094181820,20000000000.0,4957664,8,14,0,2019-03-26T00:00:00Z,2019-07-18T00:00:00Z,2019-03-26T00:00:00Z,427,1,0.02243369,2019-04-12T00:00:00Z,154003.91,-2.809e-05,-0.0227,-9632.23,-0.0589,-114992.86,-0.0227,
VIA,VIA,VIA,Viacoin,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/via.svg,active,0.2116058,2020-12-06T00:00:00Z,2020-12-06T20:48:00Z,23172306,,4903394,11,21,0,2014-07-18T00:00:00Z,2014-07-18T00:00:00Z,2018-08-29T00:00:00Z,428,-18,6.88045011,2018-01-08T00:00:00Z,1267833.23,-0.0302905,-0.1252,-1285040.2,-0.5034,-701896.56,-0.1252,
BIP3,BIP3,BIP,Minter,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/BIP3.jpg,active,0.00172739,2020-12-06T00:00:00Z,2020-12-06T20:45:00Z,2836984094,10000000000.0,4900584,1,2,0,2020-11-03T00:00:00Z,2020-11-03T00:00:00Z,2020-11-03T00:00:00Z,429,-56,0.00286003,2020-11-06T00:00:00Z,8217.8,-0.00074506,-0.3013,3354.3,0.6897,-2113717.6,-0.3013,2020-11-05T15:18:05.429123Z
LCX,LCX,LCX,LCX,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/LCX.jpg,active,0.00879446,2020-12-06T00:00:00Z,2020-12-06T20:50:00Z,555982429,953165775.0,4889563,12,28,0,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,2019-09-27T00:00:00Z,430,1,0.06205663,2019-09-16T00:00:00Z,326823.15,-0.00014164,-0.0159,-33171.75,-0.0921,-78750.37,-0.0159,
PRE,PRE,PRE,Presearch,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/PRE.jpg,active,0.01209461,2020-12-06T00:00:00Z,2020-12-06T20:49:00Z,396578435,500000000.0,4796460,7,26,0,2017-10-27T00:00:00Z,2017-10-27T00:00:00Z,2019-10-18T00:00:00Z,431,10,0.42187417,2018-01-19T00:00:00Z,69316.94,7.651e-05,0.0064,-15105.99,-0.1789,30340.79,0.0064,
RUFF,RUFF,RUFF,RuffChain,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/ruff.svg,active,0.00508985,2020-12-06T00:00:00Z,2020-12-06T20:49:00Z,940500000,1840000000.0,4787006,11,28,0,2018-01-27T00:00:00Z,2018-01-27T00:00:00Z,2019-02-15T00:00:00Z,432,8,0.18925217,2018-01-29T00:00:00Z,344533.33,2.029e-05,0.004,-97417.37,-0.2204,19087.15,0.004,
TAU,TAU,TAU,Lamden,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/TAU.png,active,0.03057831,2020-12-06T00:00:00Z,2020-12-06T20:49:00Z,156250262,288090567.0,4777870,7,16,0,2018-01-06T00:00:00Z,2018-01-06T00:00:00Z,2019-10-18T00:00:00Z,433,1,1.17526258,2018-01-13T00:00:00Z,33284.33,-0.0007052,-0.0225,-796.26,-0.0234,-110188.27,-0.0225,
ABL,ABL,ABL,Airbloc,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/abl.png,active,0.01710029,2020-12-06T00:00:00Z,2020-12-06T20:48:00Z,279158920,400000000.0,4773697,8,11,0,2018-08-13T00:00:00Z,2018-08-13T00:00:00Z,2019-02-14T00:00:00Z,434,5,0.04425827,2018-09-04T00:00:00Z,260834.63,-1.932e-05,-0.0011,-103872.13,-0.2848,-5393.22,-0.0011,
SPN,SPN,SPN,Sapien Network,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/spn.jpg,active,0.01416822,2020-12-06T00:00:00Z,2020-12-06T20:50:00Z,335911818,500000000.0,4759272,4,6,0,2018-06-15T00:00:00Z,2018-06-15T00:00:00Z,2020-03-23T00:00:00Z,435,222,0.02030259,2020-11-02T00:00:00Z,108.75,0.01056248,2.9293,71.38,1.9102,3548060.28,2.9293,
